Date,XLB,XLU,XLV,XLE,XLF,XLP,XLRE,XLK,XLI,XLY,FFR,Mortgage30Y,Florida_ZHVI,Arizona_ZHVI
2016-07-15,48.78,51.79,74.42,69.52,19.3746,55.74,34.04,45.2,58.89,81.73,0.39,3.42,195119.10149225383,216909.52408337116
2016-07-18,48.78,52.06,74.1,69.03,19.2763,55.7,34.22,45.08,58.61,81.17,0.39,3.42,195119.10149225383,216909.52408337116
2016-07-19,48.84,52.1,74.2,69.11,19.2435,55.48,34.1049,45.23,58.45,80.85,0.39,3.42,195119.10149225383,216909.52408337116
2016-07-20,48.69,51.99,74.29,68.61,19.4155,55.59,34.3299,45.56,58.65,81.36,0.39,3.42,195119.10149225383,216909.52408337116
2016-07-21,48.86,51.53,74.62,68.6,19.35,55.32,34.26,45.81,58.55,81.47,0.39,3.45,195119.10149225383,216909.52408337116
2016-07-22,48.58,51.94,74.83,68.26,19.3008,55.35,34.5,45.53,57.92,81.34,0.39,3.45,195119.10149225383,216909.52408337116
2016-07-25,48.61,52.69,75.01,67.87,19.3664,55.45,34.65,45.75,58.15,81.83,0.39,3.45,195119.10149225383,216909.52408337116
2016-07-26,48.57,52.69,74.62,66.57,19.309,55.37,34.65,45.82,58.06,81.66,0.39,3.45,195119.10149225383,216909.52408337116
2016-07-27,48.99,52.09,74.63,67.44,19.3418,54.94,34.57,46.37,58.46,81.87,0.39,3.45,195119.10149225383,216909.52408337116
2016-07-28,48.9,51.58,75.0,66.61,19.3172,54.51,34.16,46.31,58.0,81.16,0.39,3.48,195119.10149225383,216909.52408337116
2016-07-29,48.8,51.82,74.91,65.75,19.3336,54.5,34.36,46.48,58.03,81.42,0.39,3.48,195119.10149225383,216909.52408337116
2016-08-01,48.7,51.99,75.27,66.79,19.391,54.66,34.71,46.45,57.93,81.62,0.4,3.48,196338.01849840823,217820.6643941508
2016-08-02,48.38,51.88,75.74,65.62,19.2681,54.78,34.75,46.45,57.84,81.81,0.4,3.48,196338.01849840823,217820.6643941508
2016-08-03,48.37,51.81,75.34,65.76,19.1616,54.77,34.28,46.15,57.43,80.26,0.4,3.48,196338.01849840823,217820.6643941508
2016-08-04,48.41,51.56,75.23,66.77,19.3418,54.47,34.16,46.36,57.75,80.61,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-05,48.68,51.18,75.4,66.96,19.5138,54.72,33.98,46.75,58.06,81.2,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-08,48.82,50.71,75.19,68.0,19.735,54.82,33.94,47.1,58.42,81.63,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-09,48.89,50.78,75.01,68.62,19.6941,54.53,34.1,47.04,58.35,81.14,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-10,48.81,50.82,74.76,68.21,19.7023,54.85,34.24,47.16,58.39,81.09,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-11,48.97,50.7,74.74,67.62,19.604,55.18,34.2152,47.14,58.5,81.67,0.4,3.45,196338.01849840823,217820.6643941508
2016-08-12,48.94,51.01,74.83,68.5,19.4729,55.0,34.11,47.15,58.62,81.87,0.4,3.45,196338.01849840823,217820.6643941508
2016-08-15,48.59,50.9,74.78,69.09,19.6203,55.16,34.09,47.17,58.73,82.22,0.4,3.45,196338.01849840823,217820.6643941508
2016-08-16,48.99,50.0,74.8,69.13,19.6449,54.87,33.63,47.26,58.87,81.96,0.4,3.45,196338.01849840823,217820.6643941508
2016-08-17,48.61,49.47,74.08,69.02,19.6285,54.69,33.6,47.01,58.57,81.4,0.4,3.45,196338.01849840823,217820.6643941508
2016-08-18,48.63,50.26,74.38,69.81,19.6613,54.95,33.59,46.96,58.77,81.55,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-19,48.8,50.54,74.27,70.77,19.6203,54.98,33.44,46.86,58.7,81.35,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-22,48.81,50.35,74.39,69.8,19.6367,54.92,33.12,46.89,58.96,81.42,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-23,49.35,50.48,74.77,69.6,19.7432,55.03,33.54,47.16,59.15,81.8,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-24,49.27,50.1,74.55,69.7,19.7023,54.87,33.55,47.17,58.94,81.75,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-25,48.72,50.11,73.21,69.7,19.6613,54.83,33.13,46.85,58.83,81.14,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-26,49.2,50.22,72.87,69.74,19.7842,54.64,33.54,47.0,58.94,81.29,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-29,48.66,49.3,73.1,69.18,19.8006,54.41,33.13,47.03,58.67,80.94,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-30,49.15,49.51,73.32,70.01,19.9562,54.53,33.49,47.14,59.04,81.14,0.4,3.43,196338.01849840823,217820.6643941508
2016-08-31,48.8,48.98,72.88,69.22,20.1119,54.26,33.43,47.01,58.77,80.71,0.4,3.43,197600.9669835372,218684.3330999626
2016-09-01,48.71,49.1,72.76,68.22,20.1692,54.16,33.51,46.98,58.69,80.65,0.4,3.46,197600.9669835372,218684.3330999626
2016-09-02,49.13,49.16,72.72,68.98,20.0627,54.6,33.4,47.37,58.91,81.11,0.4,3.46,197600.9669835372,218684.3330999626
2016-09-06,49.3,49.89,72.77,69.26,20.1201,54.83,33.76,47.38,58.84,80.88,0.4,3.46,197600.9669835372,218684.3330999626
2016-09-07,49.03,50.2,72.85,70.44,20.0218,54.84,33.8,47.59,58.56,80.87,0.4,3.46,197600.9669835372,218684.3330999626
2016-09-08,48.98,49.84,72.68,70.97,20.0873,54.25,33.82,47.54,58.73,80.65,0.4,3.44,197600.9669835372,218684.3330999626
2016-09-09,48.5,49.85,72.56,71.17,19.9562,53.69,33.22,46.89,58.25,79.8,0.4,3.44,197600.9669835372,218684.3330999626
2016-09-12,47.16,48.38,71.105,69.21,19.604,52.63,32.15,45.93,56.81,78.12,0.4,3.44,197600.9669835372,218684.3330999626
2016-09-13,47.4,49.16,72.12,69.62,19.6859,53.4,32.21,46.75,57.41,78.95,0.4,3.44,197600.9669835372,218684.3330999626
2016-09-14,47.0,48.82,71.57,68.3,19.563,53.05,32.21,46.6,56.99,78.42,0.4,3.44,197600.9669835372,218684.3330999626
2016-09-15,46.82,48.78,71.47,67.84,19.4729,52.74,31.83,46.91,56.84,78.17,0.4,3.5,197600.9669835372,218684.3330999626
2016-09-16,46.63,48.85,71.99,67.01,19.4565,52.9,32.05,47.4,56.83,78.41,0.4,3.5,197600.9669835372,218684.3330999626
2016-09-19,46.97,49.42,72.29,68.0,19.35,52.8,31.99,47.33,56.87,78.64,0.4,3.5,197600.9669835372,218684.3330999626
2016-09-20,47.18,49.95,72.16,67.33,19.45,52.93,32.47,47.28,57.16,78.77,0.4,3.5,197600.9669835372,218684.3330999626
2016-09-21,46.95,49.75,72.31,67.5,19.41,52.83,32.14,47.27,57.14,78.63,0.4,3.5,197600.9669835372,218684.3330999626
2016-09-22,47.74,51.08,73.09,69.21,19.54,53.3,32.77,47.9,58.03,79.73,0.4,3.48,197600.9669835372,218684.3330999626
2016-09-23,47.39,50.83,73.23,68.22,19.41,53.59,33.07,47.9,57.99,79.63,0.4,3.48,197600.9669835372,218684.3330999626
2016-09-26,47.34,50.94,72.84,67.87,19.26,53.2,33.15,47.29,57.5,79.45,0.4,3.48,197600.9669835372,218684.3330999626
2016-09-27,46.93,50.98,72.17,66.67,19.0,52.89,33.37,47.27,57.38,78.89,0.4,3.48,197600.9669835372,218684.3330999626
2016-09-28,47.34,50.18,72.84,67.28,19.3,53.22,33.11,47.77,57.92,79.64,0.4,3.48,197600.9669835372,218684.3330999626
2016-09-29,47.58,49.97,72.57,69.73,19.3,53.17,33.18,47.76,58.19,79.72,0.4,3.42,197600.9669835372,218684.3330999626
2016-09-30,47.69,49.37,71.53,70.15,19.14,52.93,33.01,47.64,58.12,79.75,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-03,47.78,49.01,71.79,70.73,19.24,53.12,32.66,47.65,58.2,79.73,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-04,47.76,48.27,71.97,70.62,19.26,52.83,32.15,47.8,58.59,80.06,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-05,47.13,47.4,72.1,70.55,19.37,52.51,31.66,47.6,58.1,80.01,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-06,47.25,47.03,71.95,71.12,19.65,52.17,30.98,47.68,58.26,79.93,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-07,47.81,47.51,71.85,71.03,19.55,52.49,31.19,47.79,57.92,80.33,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-10,47.14,47.15,72.0,71.31,19.72,52.45,31.05,47.87,57.84,80.12,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-11,46.81,47.48,71.85,71.47,19.66,52.29,31.08,47.95,57.5,79.93,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-12,46.54,47.0,70.43,70.6,19.52,52.15,30.97,47.45,57.08,78.98,0.4,3.42,199019.66332160783,219830.1933535692
2016-10-13,45.91,47.51,69.65,70.16,19.36,51.99,31.27,47.18,56.64,78.71,0.4,3.47,199019.66332160783,219830.1933535692
2016-10-14,46.37,47.77,70.25,70.57,19.56,52.38,31.56,47.38,57.49,79.23,0.4,3.47,199019.66332160783,219830.1933535692
2016-10-17,46.34,47.9,69.51,69.82,19.43,52.39,31.42,47.37,57.23,78.86,0.4,3.47,199019.66332160783,219830.1933535692
2016-10-18,46.82,48.22,70.03,70.15,19.53,52.36,31.65,47.62,57.45,79.05,0.4,3.47,199019.66332160783,219830.1933535692
2016-10-19,46.89,48.39,70.31,70.28,19.55,52.18,31.76,47.5,57.35,78.89,0.4,3.47,199019.66332160783,219830.1933535692
2016-10-20,47.06,48.4,70.05,70.31,19.64,51.95,31.57,47.5,57.15,78.93,0.4,3.52,199019.66332160783,219830.1933535692
2016-10-21,46.7,48.07,69.93,70.19,19.5,52.13,31.4,47.47,56.61,78.58,0.4,3.52,199019.66332160783,219830.1933535692
2016-10-24,47.24,48.21,70.02,70.19,19.74,52.29,31.65,47.78,57.28,79.99,0.4,3.52,199019.66332160783,219830.1933535692
2016-10-25,46.96,48.12,69.5,69.96,19.75,52.79,31.53,48.06,56.87,79.8,0.4,3.52,199019.66332160783,219830.1933535692
2016-10-26,46.68,48.35,69.27,69.04,19.6,52.8,31.4,47.42,56.73,78.87,0.4,3.52,199019.66332160783,219830.1933535692
2016-10-27,46.79,48.32,69.49,70.12,19.92,52.67,31.11,47.76,57.3,79.08,0.4,3.47,199019.66332160783,219830.1933535692
2016-10-28,46.75,48.28,68.45,69.44,19.9,52.41,30.55,47.62,56.85,77.8,0.4,3.47,199019.66332160783,219830.1933535692
2016-10-31,46.74,48.58,67.76,69.12,19.87,52.71,30.6,47.56,57.32,78.15,0.4,3.47,200597.86592331636,220967.02558451385
2016-11-01,46.85,49.29,67.4,69.13,19.81,52.8,30.87,47.52,57.26,78.3,0.41,3.47,200597.86592331636,220967.02558451385
2016-11-02,46.55,48.3,66.87,67.98,19.62,52.44,30.25,47.01,56.68,77.35,0.41,3.47,200597.86592331636,220967.02558451385
2016-11-03,46.2,47.8,66.87,67.87,19.55,52.6,29.82,46.58,56.75,77.22,0.41,3.54,200597.86592331636,220967.02558451385
2016-11-04,46.24,48.29,66.2,67.8,19.56,52.0,29.77,46.22,56.41,76.81,0.41,3.54,200597.86592331636,220967.02558451385
2016-11-07,46.94,48.15,67.2,68.54,19.82,52.05,30.14,46.86,57.35,77.83,0.41,3.54,200597.86592331636,220967.02558451385
2016-11-08,46.99,48.85,67.74,68.89,19.92,52.1,30.38,47.09,57.89,78.5,0.41,3.54,200597.86592331636,220967.02558451385
2016-11-09,47.23,48.31,71.31,69.56,20.54,51.62,29.68,46.69,58.1,77.17,0.41,3.54,200597.86592331636,220967.02558451385
2016-11-10,48.48,47.11,71.94,70.4,21.16,52.0,29.85,47.62,60.3,79.29,0.41,3.57,200597.86592331636,220967.02558451385
2016-11-11,48.75,46.12,71.36,70.33,21.47,50.45,29.47,46.33,60.78,78.97,0.41,3.57,200597.86592331636,220967.02558451385
2016-11-14,48.37,45.68,70.8,69.21,21.88,50.54,29.41,46.77,61.5,80.09,0.41,3.57,200597.86592331636,220967.02558451385
2016-11-15,48.23,46.26,70.54,70.46,22.01,50.55,30.17,46.33,61.45,80.01,0.41,3.57,200597.86592331636,220967.02558451385
2016-11-16,48.35,46.85,70.29,71.66,21.98,50.77,29.82,46.56,61.4,79.87,0.41,3.57,200597.86592331636,220967.02558451385
2016-11-17,48.52,46.2,70.22,71.92,21.86,50.73,29.86,47.16,61.14,80.55,0.41,3.94,200597.86592331636,220967.02558451385
2016-11-18,48.38,46.56,70.51,71.09,22.14,50.68,29.6,47.51,61.38,81.4,0.41,3.94,200597.86592331636,220967.02558451385
2016-11-21,48.39,46.42,69.85,72.13,22.28,50.57,29.75,47.53,61.49,81.35,0.41,3.94,200597.86592331636,220967.02558451385
2016-11-22,49.02,46.8,69.92,72.84,22.34,50.99,29.71,48.0,61.8,81.98,0.41,3.94,200597.86592331636,220967.02558451385
2016-11-23,49.1,46.3,67.79,72.43,22.34,50.9,29.87,47.96,62.05,82.56,0.41,4.03,200597.86592331636,220967.02558451385
2016-11-25,49.46,46.56,69.41,72.77,22.43,50.93,29.94,47.83,62.55,82.91,0.41,4.03,200597.86592331636,220967.02558451385
2016-11-28,49.59,47.3,69.35,73.07,22.25,51.21,30.0,47.96,62.59,82.78,0.41,4.03,200597.86592331636,220967.02558451385
2016-11-29,49.19,47.95,69.12,70.62,22.19,51.34,30.11,48.01,62.24,82.41,0.41,4.03,200597.86592331636,220967.02558451385
2016-11-30,49.67,47.56,69.46,73.29,22.52,51.14,30.1,48.14,62.68,82.5,0.41,4.03,202042.4966129212,222133.56197785636
2016-12-01,50.11,46.36,68.83,75.81,22.63,50.39,29.82,47.44,62.53,81.78,0.54,4.08,202042.4966129212,222133.56197785636
2016-12-02,49.92,46.65,68.37,74.57,22.84,50.38,29.64,46.48,62.92,81.9,0.54,4.08,202042.4966129212,222133.56197785636
2016-12-05,50.18,46.6,68.69,75.51,22.85,50.58,29.83,46.95,63.08,81.78,0.54,4.08,202042.4966129212,222133.56197785636
2016-12-06,50.37,46.84,68.49,75.03,23.07,50.61,30.11,47.25,62.72,82.39,0.54,4.08,202042.4966129212,222133.56197785636
2016-12-07,50.53,46.94,67.94,75.18,23.18,50.76,30.23,47.25,62.9,82.56,0.54,4.08,202042.4966129212,222133.56197785636
2016-12-08,51.21,47.08,67.68,76.15,23.61,51.31,30.51,48.2,64.05,84.15,0.54,4.13,202042.4966129212,222133.56197785636
2016-12-09,51.62,47.42,68.26,76.76,23.7,51.33,30.94,48.48,63.69,84.32,0.54,4.13,202042.4966129212,222133.56197785636
2016-12-12,51.57,47.76,68.72,78.3,23.68,51.91,30.85,48.5,63.75,84.14,0.54,4.13,202042.4966129212,222133.56197785636
2016-12-13,51.46,48.7,69.43,77.54,23.58,52.35,31.41,48.71,63.93,83.92,0.54,4.13,202042.4966129212,222133.56197785636
2016-12-14,51.18,49.18,69.73,77.46,23.4,52.52,31.34,49.14,63.5,84.34,0.54,4.13,202042.4966129212,222133.56197785636
2016-12-15,50.4,47.85,69.66,75.95,23.59,51.92,30.73,49.0,62.95,83.93,0.54,4.16,202042.4966129212,222133.56197785636
2016-12-16,50.79,47.95,69.68,76.58,23.68,51.92,30.13,49.08,62.58,83.34,0.54,4.16,202042.4966129212,222133.56197785636
2016-12-19,50.27,48.7,69.63,76.43,23.39,52.105,30.53,48.63,62.73,82.88,0.54,4.16,202042.4966129212,222133.56197785636
2016-12-20,50.26,48.45,69.32,76.55,23.51,52.17,30.66,49.07,63.04,83.03,0.54,4.16,202042.4966129212,222133.56197785636
2016-12-21,50.55,48.66,69.28,76.15,23.66,52.0,30.75,49.1,63.25,83.56,0.54,4.16,202042.4966129212,222133.56197785636
2016-12-22,50.33,48.42,68.76,76.16,23.59,51.98,30.24,49.02,63.01,83.38,0.54,4.3,202042.4966129212,222133.56197785636
2016-12-23,50.31,48.68,68.96,76.3,23.54,51.93,30.32,48.87,62.92,82.61,0.54,4.3,202042.4966129212,222133.56197785636
2016-12-27,50.41,48.42,69.55,76.47,23.63,52.02,30.4,49.02,63.1,82.51,0.54,4.3,202042.4966129212,222133.56197785636
2016-12-28,50.73,48.68,69.67,76.69,23.65,52.01,30.39,49.23,63.2,82.95,0.54,4.3,202042.4966129212,222133.56197785636
2016-12-29,50.01,48.38,69.11,75.58,23.39,51.76,30.21,48.73,62.5,82.26,0.54,4.32,202042.4966129212,222133.56197785636
2016-12-30,50.1,48.93,69.2,75.47,23.29,51.98,30.43,48.85,62.6,82.35,0.54,4.32,202042.4966129212,222133.56197785636
2017-01-03,49.83,48.5,69.31,76.11,23.61,51.75,30.86,48.67,62.68,82.05,0.65,4.32,203240.5769305612,223201.26477201885
2017-01-04,50.19,48.52,69.95,76.23,23.58,51.97,30.87,48.83,62.76,82.24,0.65,4.32,203240.5769305612,223201.26477201885
2017-01-05,50.66,48.74,70.33,76.06,23.63,51.89,31.08,48.91,62.91,82.46,0.65,4.2,203240.5769305612,223201.26477201885
2017-01-06,50.57,48.44,70.77,76.06,23.55,51.97,31.25,49.04,62.79,82.89,0.65,4.2,203240.5769305612,223201.26477201885
2017-01-09,50.58,49.01,70.95,75.39,23.48,51.92,31.44,49.43,63.07,83.29,0.65,4.2,203240.5769305612,223201.26477201885
2017-01-10,50.64,48.18,71.37,74.73,23.42,51.65,31.15,49.4,62.76,83.23,0.65,4.2,203240.5769305612,223201.26477201885
2017-01-11,50.55,48.03,71.59,74.37,23.46,51.35,30.76,49.31,62.95,83.49,0.65,4.2,203240.5769305612,223201.26477201885
2017-01-12,51.05,48.57,70.43,75.33,23.47,51.52,30.54,49.44,63.18,83.54,0.65,4.12,203240.5769305612,223201.26477201885
2017-01-13,50.96,48.48,70.91,74.5,23.54,51.49,30.67,49.51,63.02,83.7,0.65,4.12,203240.5769305612,223201.26477201885
2017-01-17,50.74,48.67,70.48,74.61,23.34,51.56,30.67,49.53,62.88,83.72,0.65,4.12,203240.5769305612,223201.26477201885
2017-01-18,50.78,48.9,70.7,74.43,23.07,52.2,30.98,49.61,62.64,84.13,0.65,4.12,203240.5769305612,223201.26477201885
2017-01-19,51.02,48.7,70.45,74.67,23.19,52.37,30.88,49.6,63.64,84.07,0.65,4.09,203240.5769305612,223201.26477201885
2017-01-20,50.82,48.62,70.02,74.74,23.11,52.49,30.69,49.75,63.41,83.99,0.65,4.09,203240.5769305612,223201.26477201885
2017-01-23,51.09,48.71,69.75,74.2,23.05,52.58,30.84,49.75,63.37,83.55,0.65,4.09,203240.5769305612,223201.26477201885
2017-01-24,51.38,48.38,69.48,74.04,23.11,52.6,31.02,49.85,63.1,84.12,0.65,4.09,203240.5769305612,223201.26477201885
2017-01-25,52.73,48.16,69.13,74.58,23.54,53.03,31.25,50.47,64.15,85.01,0.65,4.09,203240.5769305612,223201.26477201885
2017-01-26,52.87,48.36,69.57,75.19,23.72,52.92,30.91,50.67,64.46,85.27,0.65,4.19,203240.5769305612,223201.26477201885
2017-01-27,52.87,48.49,69.34,74.55,23.74,52.54,30.97,50.72,64.62,85.39,0.65,4.19,203240.5769305612,223201.26477201885
2017-01-30,52.62,48.41,69.58,73.89,23.5,52.23,30.51,50.57,64.17,84.93,0.65,4.19,203240.5769305612,223201.26477201885
2017-01-31,52.25,48.47,69.04,72.91,23.34,52.34,30.52,50.17,63.72,84.58,0.65,4.19,204290.3564222764,224484.1312845524
2017-02-01,51.94,48.92,70.52,73.29,23.49,52.34,30.67,50.54,63.48,84.97,0.66,4.19,204290.3564222764,224484.1312845524
2017-02-02,52.2,48.48,70.78,72.48,23.21,52.42,30.32,50.31,63.17,84.54,0.66,4.19,204290.3564222764,224484.1312845524
2017-02-03,52.07,48.98,71.34,73.06,23.65,52.93,30.91,50.55,63.3,84.34,0.66,4.19,204290.3564222764,224484.1312845524
2017-02-06,51.96,49.09,71.29,73.51,23.58,52.97,30.87,50.62,63.58,84.25,0.66,4.19,204290.3564222764,224484.1312845524
2017-02-07,51.8,48.88,71.55,72.46,23.75,52.81,30.8,50.82,63.93,84.28,0.66,4.19,204290.3564222764,224484.1312845524
2017-02-08,51.5,49.04,71.19,71.42,23.48,53.2,30.64,50.97,63.77,84.16,0.66,4.19,204290.3564222764,224484.1312845524
2017-02-09,51.67,49.35,71.45,72.35,23.46,53.3,30.9,51.04,63.89,84.71,0.66,4.17,204290.3564222764,224484.1312845524
2017-02-10,51.86,48.85,71.83,73.31,23.85,53.61,31.02,51.29,64.52,85.33,0.66,4.17,204290.3564222764,224484.1312845524
2017-02-13,52.3,49.33,71.93,73.13,23.93,53.7,31.34,51.41,64.99,85.93,0.66,4.17,204290.3564222764,224484.1312845524
2017-02-14,52.44,49.46,72.22,73.63,24.03,53.49,31.35,51.49,65.29,85.79,0.66,4.17,204290.3564222764,224484.1312845524
2017-02-15,52.38,48.82,72.71,73.44,24.45,53.75,31.05,51.68,65.43,86.18,0.66,4.17,204290.3564222764,224484.1312845524
2017-02-16,52.5,49.06,73.68,73.44,24.49,54.06,31.15,51.96,65.76,86.68,0.66,4.15,204290.3564222764,224484.1312845524
2017-02-17,52.35,49.67,73.28,72.0,24.28,54.03,31.28,51.95,65.61,86.12,0.66,4.15,204290.3564222764,224484.1312845524
2017-02-21,52.27,49.5,73.65,72.65,24.6,54.62,31.35,52.3,65.99,86.99,0.66,4.15,204290.3564222764,224484.1312845524
2017-02-22,52.26,50.09,73.9,72.12,24.49,54.9,31.84,52.41,66.03,87.02,0.66,4.15,204290.3564222764,224484.1312845524
2017-02-23,52.72,50.52,73.96,72.16,24.62,55.0,31.84,52.59,66.15,87.22,0.66,4.16,204290.3564222764,224484.1312845524
2017-02-24,52.1,50.99,74.3,71.14,24.35,55.03,31.92,52.2,65.26,86.37,0.66,4.16,204290.3564222764,224484.1312845524
2017-02-27,52.43,51.49,74.83,71.06,24.45,55.19,32.09,52.62,65.95,86.95,0.66,4.16,204290.3564222764,224484.1312845524
2017-02-28,52.26,51.29,74.93,71.39,24.46,54.94,32.15,52.51,66.16,86.79,0.66,4.16,205465.2763383805,225970.70722074877
2017-03-01,52.73,51.03,75.44,72.04,25.01,55.13,32.06,52.67,66.43,87.3,0.79,4.16,205465.2763383805,225970.70722074877
2017-03-02,53.23,51.13,75.62,72.45,25.29,55.3,32.0,53.04,66.87,87.3,0.79,4.1,205465.2763383805,225970.70722074877
2017-03-03,52.7,51.68,75.39,72.24,24.87,55.18,31.89,52.7,66.26,87.04,0.79,4.1,205465.2763383805,225970.70722074877
2017-03-06,52.47,51.43,75.69,71.87,24.82,54.95,31.72,52.64,66.0,86.72,0.79,4.1,205465.2763383805,225970.70722074877
2017-03-07,52.35,51.36,74.89,72.41,24.82,54.76,31.71,52.74,66.14,86.72,0.79,4.1,205465.2763383805,225970.70722074877
2017-03-08,52.07,50.95,74.97,71.22,24.98,54.69,31.45,52.84,66.06,86.57,0.79,4.1,205465.2763383805,225970.70722074877
2017-03-09,52.1,50.77,75.27,69.3,24.82,54.69,31.14,52.85,65.7,86.72,0.79,4.21,205465.2763383805,225970.70722074877
2017-03-10,52.15,50.81,76.01,70.56,24.93,55.03,30.91,53.08,65.79,87.1,0.79,4.21,205465.2763383805,225970.70722074877
2017-03-13,52.17,50.92,76.05,69.94,24.82,55.0,30.72,53.11,65.77,86.9,0.79,4.21,205465.2763383805,225970.70722074877
2017-03-14,52.05,51.05,75.71,69.48,24.75,55.02,30.72,53.12,65.58,86.99,0.79,4.21,205465.2763383805,225970.70722074877
2017-03-15,52.03,51.24,75.75,69.82,24.82,55.0,30.79,53.12,65.33,87.23,0.79,4.21,205465.2763383805,225970.70722074877
2017-03-16,52.76,51.78,76.4,70.92,24.84,55.35,31.3,53.6,66.03,87.58,0.79,4.3,205465.2763383805,225970.70722074877
2017-03-17,52.36,51.1,75.39,70.14,24.75,55.17,31.08,53.43,65.52,87.35,0.79,4.3,205465.2763383805,225970.70722074877
2017-03-20,52.38,51.35,75.18,69.57,24.4,55.03,31.1,53.35,65.74,87.43,0.79,4.3,205465.2763383805,225970.70722074877
2017-03-21,52.67,50.92,75.13,70.03,24.36,55.11,31.2,53.53,65.74,87.36,0.79,4.3,205465.2763383805,225970.70722074877
2017-03-22,51.71,51.82,74.57,69.0,23.4,55.12,31.14,52.62,64.58,85.98,0.79,4.3,205465.2763383805,225970.70722074877
2017-03-23,51.82,51.85,74.39,68.91,23.49,54.88,31.1,52.86,64.86,86.3,0.79,4.23,205465.2763383805,225970.70722074877
2017-03-24,52.09,51.73,74.29,68.93,23.61,54.81,31.44,52.98,64.68,86.44,0.79,4.23,205465.2763383805,225970.70722074877
2017-03-27,51.17,52.1,73.76,67.91,23.04,54.5,31.28,52.4,63.91,86.04,0.79,4.23,205465.2763383805,225970.70722074877
2017-03-28,51.84,51.68,74.34,68.34,23.37,54.45,31.08,52.79,64.1,86.52,0.79,4.23,205465.2763383805,225970.70722074877
2017-03-29,52.29,51.63,74.57,69.2,23.73,54.7,31.2,53.2,64.91,87.19,0.79,4.23,205465.2763383805,225970.70722074877
2017-03-30,52.38,51.43,74.47,70.6,23.64,54.8,31.32,53.27,64.94,87.55,0.79,4.14,205465.2763383805,225970.70722074877
2017-03-31,52.46,51.17,74.39,69.91,23.84,54.67,31.42,53.36,65.16,87.8,0.79,4.14,206836.90631327356,227584.31527316183
2017-04-03,52.43,51.31,74.44,70.01,23.77,54.66,31.66,53.36,65.09,87.96,0.9,4.14,206836.90631327356,227584.31527316183
2017-04-04,52.17,51.25,74.4,69.93,23.58,54.53,31.64,53.04,64.91,87.35,0.9,4.14,206836.90631327356,227584.31527316183
2017-04-05,52.56,51.4,74.48,70.88,23.87,54.66,31.58,53.35,65.32,87.79,0.9,4.14,206836.90631327356,227584.31527316183
2017-04-06,52.41,51.69,74.17,70.35,23.45,54.6,31.58,53.14,64.92,87.3,0.9,4.1,206836.90631327356,227584.31527316183
2017-04-07,52.49,51.82,74.33,70.67,23.44,54.6,31.78,53.01,65.09,87.3,0.9,4.1,206836.90631327356,227584.31527316183
2017-04-10,52.59,51.43,74.39,70.75,23.52,54.72,31.9,53.09,65.17,87.29,0.9,4.1,206836.90631327356,227584.31527316183
2017-04-11,52.44,51.52,74.15,71.0,23.34,54.87,32.06,52.87,65.18,87.55,0.9,4.1,206836.90631327356,227584.31527316183
